# KROME file, XRAY He rate
# Distance = 3 kpc
# Xray rate including primary He ionization in 1/s
# first line indicates the size of the table (30x30)
# then first column is the parameter log10(nH), where nH is the H column density in cm-2
# second column is log10(xHe), where xHe = nHe/nH both in cm-2
# third column is log10(rate), where rate is in units of 1/s
30, 30
16.0 0.0 -17.73565771652132
16.0 -0.1724138 -17.563243916521323
16.0 -0.34482759 -17.390830126521323
16.0 -0.51724136 -17.21841635652132
16.0 -0.68965518 -17.04600253652132
16.0 -0.86206895 -16.873588766521323
16.0 -1.0344827 -16.701175016521322
16.0 -1.2068965 -16.52876121652132
16.0 -1.3793104 -16.356347316521322
16.0 -1.5517242 -16.18393351652132
16.0 -1.7241379 -16.01151981652132
16.0 -1.8965517 -15.83910601652132
16.0 -2.0689654 -15.66669231652132
16.0 -2.2413793 -15.49427841652132
16.0 -2.4137931 -15.32186461652132
16.0 -2.5862069 -15.14945081652132
16.0 -2.7586207 -14.97703701652132
16.0 -2.9310346 -14.80462311652132
16.0 -3.1034484 -14.63220931652132
16.0 -3.275862 -14.45979571652132
16.0 -3.4482758 -14.287381916521321
16.0 -3.6206896 -14.11496811652132
16.0 -3.7931035 -13.94255421652132
16.0 -3.9655173 -13.77014041652132
16.0 -4.1379309 -13.59772681652132
16.0 -4.3103447 -13.42531301652132
16.0 -4.4827585 -13.252899216521321
16.0 -4.6551723 -13.08048541652132
16.0 -4.8275862 -12.908071516521321
16.0 -5.0 -12.73565771652132

16.344828 0.0 -17.73565771652132
16.344828 -0.1724138 -17.56324391652132
16.344828 -0.34482759 -17.39083012652132
16.344828 -0.51724136 -17.21841635652132
16.344828 -0.68965518 -17.04600253652132
16.344828 -0.86206895 -16.873588766521323
16.344828 -1.0344827 -16.701175016521322
16.344828 -1.2068965 -16.52876121652132
16.344828 -1.3793104 -16.356347316521322
16.344828 -1.5517242 -16.18393351652132
16.344828 -1.7241379 -16.01151981652132
16.344828 -1.8965517 -15.83910601652132
16.344828 -2.0689654 -15.66669231652132
16.344828 -2.2413793 -15.49427841652132
16.344828 -2.4137931 -15.32186461652132
16.344828 -2.5862069 -15.14945081652132
16.344828 -2.7586207 -14.97703701652132
16.344828 -2.9310346 -14.80462311652132
16.344828 -3.1034484 -14.63220931652132
16.344828 -3.275862 -14.45979571652132
16.344828 -3.4482758 -14.287381916521321
16.344828 -3.6206896 -14.11496811652132
16.344828 -3.7931035 -13.94255421652132
16.344828 -3.9655173 -13.77014041652132
16.344828 -4.1379309 -13.59772681652132
16.344828 -4.3103447 -13.42531301652132
16.344828 -4.4827585 -13.252899216521321
16.344828 -4.6551723 -13.08048541652132
16.344828 -4.8275862 -12.908071516521321
16.344828 -5.0 -12.73565771652132

16.689655 0.0 -17.73565771652132
16.689655 -0.1724138 -17.56324391652132
16.689655 -0.34482759 -17.39083012652132
16.689655 -0.51724136 -17.21841635652132
16.689655 -0.68965518 -17.04600253652132
16.689655 -0.86206895 -16.873588766521323
16.689655 -1.0344827 -16.701175016521322
16.689655 -1.2068965 -16.52876121652132
16.689655 -1.3793104 -16.356347316521322
16.689655 -1.5517242 -16.18393351652132
16.689655 -1.7241379 -16.01151981652132
16.689655 -1.8965517 -15.83910601652132
16.689655 -2.0689654 -15.66669231652132
16.689655 -2.2413793 -15.49427841652132
16.689655 -2.4137931 -15.32186461652132
16.689655 -2.5862069 -15.14945081652132
16.689655 -2.7586207 -14.97703701652132
16.689655 -2.9310346 -14.80462311652132
16.689655 -3.1034484 -14.63220931652132
16.689655 -3.275862 -14.45979571652132
16.689655 -3.4482758 -14.287381916521321
16.689655 -3.6206896 -14.11496811652132
16.689655 -3.7931035 -13.94255421652132
16.689655 -3.9655173 -13.77014041652132
16.689655 -4.1379309 -13.59772681652132
16.689655 -4.3103447 -13.42531301652132
16.689655 -4.4827585 -13.252899216521321
16.689655 -4.6551723 -13.08048541652132
16.689655 -4.8275862 -12.908071516521321
16.689655 -5.0 -12.73565771652132

17.034483 0.0 -17.73565771652132
17.034483 -0.1724138 -17.56324391652132
17.034483 -0.34482759 -17.39083012652132
17.034483 -0.51724136 -17.21841635652132
