# KROME file, XRAY H rate
# Distance = 2 kpc
# Xray rate including primary H ionization in 1/s
# first line indicates the size of the table (30x30)
# then first column is the parameter log10(nH), where nH is the H column density in cm-2
# second column is log10(xHe), where xHe = nHe/nH both in cm-2
# third column is log10(rate), where rate is in units of 1/s
30, 30
16.0 0.0 -13.266001581665908
16.0 -0.1724138 -13.42439584959613
16.0 -0.34482759 -13.576767267327375
16.0 -0.51724136 -13.720988071822491
16.0 -0.68965518 -13.854590938143794
16.0 -0.86206895 -13.975023816131518
16.0 -1.0344827 -14.080077175407556
16.0 -1.2068965 -14.168382806251437
16.0 -1.3793104 -14.239780975590081
16.0 -1.5517242 -14.295366045224405
16.0 -1.7241379 -14.33718522903396
16.0 -1.8965517 -14.367750837187398
16.0 -2.0689654 -14.389581214201412
16.0 -2.2413793 -14.404900775249109
16.0 -2.4137931 -14.415513086989378
16.0 -2.5862069 -14.42279675250392
16.0 -2.7586207 -14.427763409167053
16.0 -2.9310346 -14.431134891831597
16.0 -3.1034484 -14.43341646274337
16.0 -3.275862 -14.434957209314465
16.0 -3.4482758 -14.435996191308718
16.0 -3.6206896 -14.436696136041178
16.0 -3.7931035 -14.437167369126788
16.0 -3.9655173 -14.437484483450396
16.0 -4.1379309 -14.43769782079356
16.0 -4.3103447 -14.437841314255023
16.0 -4.4827585 -14.437937816699014
16.0 -4.6551723 -14.438002710798738
16.0 -4.8275862 -14.438046346894168
16.0 -5.0 -14.438075687445238

16.344828 0.0 -13.266037952995937
16.344828 -0.1724138 -13.424420743296759
16.344828 -0.34482759 -13.5767844433333
16.344828 -0.51724136 -13.72100005810144
16.344828 -0.68965518 -13.854599434270234
16.344828 -0.86206895 -13.975029964719084
16.344828 -1.0344827 -14.080081744660792
16.344828 -1.2068965 -14.168386312737
16.344828 -1.3793104 -14.239783766772286
16.344828 -1.5517242 -14.295368354915073
16.344828 -1.7241379 -14.337187214622457
16.344828 -1.8965517 -14.367752604640721
16.344828 -2.0689654 -14.389582834865859
16.344828 -2.2413793 -14.404902297153956
16.344828 -2.4137931 -14.415514542460317
16.344828 -2.5862069 -14.42279816329221
16.344828 -2.7586207 -14.427764789905613
16.344828 -2.9310346 -14.4311362523629
16.344828 -3.1034484 -14.433417809686887
16.344828 -3.275862 -14.43495854712164
16.344828 -3.4482758 -14.435997522972832
16.344828 -3.6206896 -14.436697463574927
16.344828 -3.7931035 -14.437168693883468
16.344828 -3.9655173 -14.437485806339918
16.344828 -4.1379309 -14.437699142427713
16.344828 -4.3103447 -14.437842635045136
16.344828 -4.4827585 -14.43793913692165
16.344828 -4.6551723 -14.438004030639833
16.344828 -4.8275862 -14.438047666478742
16.344828 -5.0 -14.438077006857343

16.689655 0.0 -13.266118405908564
16.689655 -0.1724138 -13.424475809583166
16.689655 -0.34482759 -13.576822438446717
16.689655 -0.51724136 -13.721026573377637
16.689655 -0.68965518 -13.85461822903601
16.689655 -0.86206895 -13.975043566448191
16.689655 -1.0344827 -14.080091852675721
16.689655 -1.2068965 -14.16839406974022
16.689655 -1.3793104 -14.239789941402558
16.689655 -1.5517242 -14.295373464400486
16.689655 -1.7241379 -14.337191607134672
16.689655 -1.8965517 -14.367756514597376
16.689655 -2.0689654 -14.3895864200979
16.689655 -2.2413793 -14.404905663911034
16.689655 -2.4137931 -14.415517762252922
16.689655 -2.5862069 -14.422801284238242
16.689655 -2.7586207 -14.427767844375884
16.689655 -2.9310346 -14.431139262130836
16.689655 -3.1034484 -14.43342078939603
16.689655 -3.275862 -14.434961506619437
16.689655 -3.4482758 -14.436000468880993
16.689655 -3.6206896 -14.436700400345924
16.689655 -3.7931035 -14.437171624511054
16.689655 -3.9655173 -14.437488732836997
16.689655 -4.1379309 -14.43770206614767
16.689655 -4.3103447 -14.43784555689792
16.689655 -4.4827585 -14.437942057519056
16.689655 -4.6551723 -14.438006950393204
16.689655 -4.8275862 -14.438050585664632
16.689655 -5.0 -14.438079925661697

17.034483 0.0 -13.266296346153192
17.034483 -0.1724138 -13.424597609947622
17.034483 -0.34482759 -13.576906483271484
17.034483 -0.51724136 -13.721085226768519
17.034483 -0.68965518 -13.854659805076325
17.034483 -0.86206895 -13.975073655364046
17.034483 -1.0344827 -14.080114213225125
17.034483 -1.2068965 -14.168411229585807
17.034483 -1.3793104 -14.23980360082228
17.034483 -1.5517242 -14.295384767556596
17.034483 -1.7241379 -14.337201324228452
17.034483 -1.8965517 -14.367765164195566
17.034483 -2.0689654 -14.389594351348006
17.034483 -2.2413793 -14.40491311185529
17.034483 -2.4137931 -14.415524885085047
17.034483 -2.5862069 -14.422808188403632
17.034483 -2.7586207 -14.42777460148464
17.034483 -2.9310346 -14.431145920349758
17.034483 -3.1034484 -14.433427381119326
17.034483 -3.275862 -14.434968053631485
17.034483 -3.4482758 -14.43600698583024
17.034483 -3.6206896 -14.436706897082063
17.034483 -3.7931035 -14.437178107656822
17.034483 -3.9655173 -14.43749520684531
17.034483 -4.1379309 -14.437708534012478
17.034483 -4.3103447 -14.437852020632187
17.034483 -4.4827585 -14.4379485184762
17.034483 -4.6551723 -14.43801340948318
17.034483 -4.8275862 -14.438057043499242
17.034483 -5.0 -14.438086382652278

17.379311 0.0 -13.266689795602806
17.379311 -0.1724138 -13.424866968360451
17.379311 -0.34482759 -13.577092365607621
17.379311 -0.51724136 -13.721214959827407
17.379311 -0.68965518 -13.854751769762217
17.379311 -0.86206895 -13.975140213054972
17.379311 -1.0344827 -14.08016367656256
17.379311 -1.2068965 -14.168449189090275
17.379311 -1.3793104 -14.239833817282515
17.379311 -1.5517242 -14.29540977180885
17.379311 -1.7241379 -14.33722281996985
17.379311 -1.8965517 -14.367784298524596
17.379311 -2.0689654 -14.389611896607823
17.379311 -2.2413793 -14.404929587983018
17.379311 -2.4137931 -14.41554064202309
17.379311 -2.5862069 -14.42282346162212
17.379311 -2.7586207 -14.427789549394195
17.379311 -2.9310346 -14.431160649501638
17.379311 -3.1034484 -14.433441963173832
17.379311 -3.275862 -14.434982536778588
17.379311 -3.4482758 -14.436021402474303
17.379311 -3.6206896 -14.436721269011949
17.379311 -3.7931035 -14.437192449522936
17.379311 -3.9655173 -14.437509528498117
17.379311 -4.1379309 -14.437722842075
17.379311 -4.3103447 -14.437866319557386
17.379311 -4.4827585 -14.437962811258014
17.379311 -4.6551723 -14.438027698134563
17.379311 -4.8275862 -14.43807132937358
17.379311 -5.0 -14.438100666659507

17.724138 0.0 -13.2675592435902
17.724138 -0.1724138 -13.425462402518676
17.724138 -0.34482759 -13.577503365053559
17.724138 -0.51724136 -13.721501853500339
17.724138 -0.68965518 -13.854955163040021
17.724138 -0.86206895 -13.975287425369217
17.724138 -1.0344827 -14.080273084730504
17.724138 -1.2068965 -14.168533154537718
17.724138 -1.3793104 -14.239900656737525
17.724138 -1.5517242 -14.295465082539954
17.724138 -1.7241379 -14.337270370146484
17.724138 -1.8965517 -14.367826625355475
17.724138 -2.0689654 -14.389650708445632
17.724138 -2.2413793 -14.404966034902229
17.724138 -2.4137931 -14.415575498087966
17.724138 -2.5862069 -14.422857247691256
17.724138 -2.7586207 -14.427822615872941
17.724138 -2.9310346 -14.431193232082954
17.724138 -3.1034484 -14.433474220371762
17.724138 -3.275862 -14.435014575190511
17.724138 -3.4482758 -14.436053293779532
17.724138 -3.6206896 -14.436753061408064
17.724138 -3.7931035 -14.437224175417057
17.724138 -3.9655173 -14.437541209679775
17.724138 -4.1379309 -14.437754493194523
17.724138 -4.3103447 -14.437897950464864
17.724138 -4.4827585 -14.437994428576134
17.724138 -4.6551723 -14.438059306316037
17.724138 -4.8275862 -14.438102931412141
17.724138 -5.0 -14.438132264567964

18.068966 0.0 -13.269478046837907
18.068966 -0.1724138 -13.4267774716819
18.068966 -0.34482759 -13.578411555327936
18.068966 -0.51724136 -13.722136022651487
18.068966 -0.68965518 -13.855404860723276
18.068966 -0.86206895 -13.975612958650485
18.068966 -1.0344827 -14.080515046190795
18.068966 -1.2068965 -14.168718861186228
18.068966 -1.3793104 -14.240048492731487
18.068966 -1.5517242 -14.295587423090156
18.068966 -1.7241379 -14.337375547540729
18.068966 -1.8965517 -14.367920250443644
18.068966 -2.0689654 -14.38973655934968
18.068966 -2.2413793 -14.405046655181513
18.068966 -2.4137931 -14.415652599746121
18.068966 -2.5862069 -14.422931982736042
18.068966 -2.7586207 -14.427895759322038
18.068966 -2.9310346 -14.431265305240363
18.068966 -3.1034484 -14.433545573839657
18.068966 -3.275862 -14.435085444742397
18.068966 -3.4482758 -14.436123837957057
18.068966 -3.6206896 -14.43682338681573
18.068966 -3.7931035 -14.437294353733748
18.068966 -3.9655173 -14.43761128910015
18.068966 -4.1379309 -14.437824506122588
18.068966 -4.3103447 -14.437967918687326
18.068966 -4.4827585 -14.43806436674125
18.068966 -4.6551723 -14.438129224272444
18.068966 -4.8275862 -14.438172835781472
18.068966 -5.0 -14.438202159802207

18.413794 0.0 -13.27370044064591
18.413794 -0.1724138 -13.42967614747076
18.413794 -0.34482759 -13.580415634828235
18.413794 -0.51724136 -13.723536484168914
18.413794 -0.68965518 -13.856398451285683
18.413794 -0.86206895 -13.976332458532388
18.413794 -1.0344827 -14.081049957083597
18.413794 -1.2068965 -14.169129471545332
18.413794 -1.3793104 -14.240375402452004
18.413794 -1.5517242 -14.295857973673495
18.413794 -1.7241379 -14.33760815352976
18.413794 -1.8965517 -14.368127314381654
18.413794 -2.0689654 -14.389926433718664
18.413794 -2.2413793 -14.405224963655119
18.413794 -2.4137931 -14.415823127699376
18.413794 -2.5862069 -14.423097277451463
18.413794 -2.7586207 -14.42805753454016
