READ SERR 1
@dist_0.pco
!
14.8767204 8.56363401E-2 0.999999881
15.0489845 8.66279602E-2 0.999999881
15.2232437 8.76310691E-2 0.999999881
15.3995209 8.8645786E-2 0.999999881
15.5778389 8.96722525E-2 0.999999881
15.7582216 9.07106102E-2 0.999999881
15.9406929 9.1760993E-2 0.999999881
16.1252766 9.28235352E-2 0.999999881
16.3120003 9.38983783E-2 0.999999881
16.5008831 9.49856713E-2 0.99999994
16.6919556 9.60855559E-2 0.99999994
16.8852386 9.71981734E-2 0.99999994
17.080761 9.8323673E-2 0.99999994
17.2785454 9.94622111E-2 0.99999994
17.4786224 0.100613929 0.99999994
17.681015 0.101778984 0.99999994
17.8857517 0.102957524 0.99999994
18.0928593 0.104149714 0.99999994
18.3023643 0.105355717 0.99999994
18.5142956 0.106575675 0.99999994
18.7286816 0.107809767 0.99999994
18.945549 0.109058142 0.99999994
19.1649284 0.110320978 0.99999994
19.3868484 0.111598432 0.99999994
19.6113358 0.112890683 0.99999994
19.8384247 0.114197895 0.99999994
20.0681438 0.115520246 0.99999994
20.3005219 0.116857901 0.99999994
20.5355911 0.118211053 0.99999994
20.7733822 0.119579874 0.99999994
21.0139256 0.120964542 0.99999994
21.2572556 0.122365251 0.99999994
21.5034027 0.123782173 0.99999994
21.7524014 0.125215501 0.99999994
22.004282 0.126665428 0.99999994
22.259079 0.12813215 0.99999994
22.5168266 0.129615843 0.99999994
22.7775593 0.131116733 0.99999994
23.0413113 0.132634982 0.99999994
23.3081169 0.13417083 0.99999994
23.5780125 0.135724455 0.99999994
23.8510323 0.137296066 0.99999994
24.1272144 0.138885885 1
24.4065952 0.140494108 1
24.6892109 0.142120942 1
24.9750977 0.143766627 1
25.2642956 0.14543137 1
25.5568428 0.14711538 1
25.8527775 0.148818895 1
26.1521378 0.15054214 1
26.4549656 0.152285337 1
26.7612991 0.154048726 1
27.0711803 0.155832514 1
27.3846493 0.15763697 1
27.7017498 0.159462333 1
28.0225201 0.16130881 1
28.3470058 0.163176686 1
28.6752491 0.165066183 1
29.0072918 0.166977555 1
29.3431816 0.16891107 1
29.6829586 0.170866966 1
30.0266724 0.172845513 1
30.3743649 0.174846962 1
30.7260818 0.176871598 1
31.0818748 0.178919673 1
31.4417858 0.180991471 1
31.8058643 0.183087245 1
32.17416 0.185207292 1
32.5467186 0.187351897 1
32.9235916 0.189521328 1
33.3048286 0.191715881 1
33.6904793 0.193935856 1
34.0805969 0.196181521 1
34.4752312 0.198453188 1
34.8744354 0.200751171 1
35.2782631 0.203075767 1
35.6867676 0.205427274 1
36.0999985 0.207806006 1
36.5180168 0.21021229 1
36.940876 0.212646425 1
37.3686333 0.215108752 1
37.8013382 0.217599601 1
38.2390594 0.220119283 1
38.6818466 0.222668141 1
39.1297607 0.225246519 1
39.5828629 0.227854759 1
40.0412102 0.230493188 1
40.5048637 0.23316218 1
40.9738884 0.235862061 1
41.4483452 0.238593221 1
41.9282951 0.241356 1
42.4137993 0.244150773 1
42.9049301 0.246977895 1
43.4017448 0.249837771 1
43.9043121 0.252730757 1
44.4127007 0.255657226 1
44.9269753 0.25861761 1
45.4472084 0.261612266 1
45.9734612 0.264641583 1
46.5058098 0.267706007 1
47.0443192 0.270805895 1
47.5890694 0.273941666 1
48.1401215 0.277113765 1
48.6975594 0.280322582 1
49.2614517 0.283568561 1
49.831871 0.286852151 1
50.4088974 0.290173739 1
50.9926033 0.293533772 1
51.5830727 0.296932757 1
52.1803741 0.300371081 1
52.7845955 0.30384919 1
53.395813 0.307367593 1
54.0141068 0.310926765 1
54.6395607 0.314527124 1
55.2722549 0.318169177 1
55.9122772 0.321853399 1
56.5597115 0.325580269 1
57.2146416 0.329350322 1
57.8771591 0.333164036 1
58.5473442 0.337021887 1
59.2252884 0.340924412 1
59.911087 0.344872117 1
60.6048241 0.348865569 1
61.3065948 0.352905244 1
62.0164909 0.356991678 1
62.7346077 0.361125439 1
63.4610405 0.365307093 1
64.1958847 0.369537145 1
64.9392395 0.373816192 1
65.6912003 0.378144771 1
66.4518661 0.382523477 1
67.221344 0.386952877 1
67.999733 0.391433597 1
68.7871323 0.395966172 1
69.5836487 0.40055126 1
70.389389 0.405189425 1
71.2044601 0.409881294 1
72.0289688 0.414627492 1
72.8630219 0.419428647 1
73.7067413 0.424285412 1
74.5602188 0.429198414 1
75.4235916 0.434168279 1
76.2969513 0.439195722 1
77.1804276 0.444281369 1
78.0741348 0.449425906 1
78.9781952 0.454630017 1
79.8927155 0.459894359 1
80.8178329 0.465219706 1
81.7536621 0.470606685 1
82.7003174 0.476056069 1
83.6579437 0.481568515 1
84.6266556 0.487144828 1
85.6065903 0.492785692 1
86.5978699 0.498491883 1
87.6006241 0.504264176 1
88.6149902 0.510103285 1
89.6411057 0.516009986 1
90.6791 0.521985114 1
91.7291107 0.528029382 1
92.7912827 0.534143686 1
93.8657608 0.540328801 1
94.9526749 0.5465855 1
96.0521698 0.552914619 1
97.1644058 0.559317112 1
98.2895126 0.565793693 1
99.4276581 0.572345257 1
100.578972 0.578972697 1
101.743622 0.585676908 1
102.921761 0.592458725 1
104.113533 0.599319041 1
105.319115 0.606258869 1
106.538651 0.613278985 1
107.772308 0.620380461 1
109.020256 0.627564132 1
110.282654 0.634830952 1
111.559662 0.642181933 1
112.851463 0.649618089 1
114.158218 0.657140315 1
115.48011 0.664749622 1
116.817307 0.672447026 1
118.169991 0.680233598 1
119.53833 0.688110352 1
120.922523 0.6960783 1
122.322739 0.704138517 1
123.739166 0.712292075 1
125.172005 0.720539987 1
126.621422 0.728883445 1
128.087631 0.737323523 1
129.570816 0.745861351 1
131.071182 0.754498005 1
132.588913 0.763234675 1
134.124222 0.772072494 1
135.677307 0.781012714 1
137.248367 0.790056407 1
138.837631 0.799204826 1
140.445297 0.808459163 1
142.071579 0.817820668 1
143.71669 0.827290595 1
145.380844 0.836870193 1
147.064285 0.846560657 1
148.767197 0.856363416 1
150.489838 0.866279602 1
152.232437 0.876310647 1
153.995209 0.88645786 1
155.778381 0.896722555 1
157.582214 0.907106102 1
159.406937 0.91760993 1
161.252777 0.928235352 1
163.119995 0.938983798 1
165.008835 0.949856699 1
166.91954 0.960855544 1
168.852386 0.971981704 1
170.807602 0.98323673 1
172.785461 0.994622052 1
174.786224 1.00613928 1
176.81015 1.01778984 1
178.857513 1.02957523 1
180.928589 1.04149723 1
183.023636 1.05355716 1
185.14296 1.0657568 1
187.286804 1.07809758 1
189.45549 1.09058142 1
191.649277 1.10320973 1
193.868469 1.11598432 1
196.113373 1.12890685 1
198.384247 1.14197898 1
200.681427 1.15520239 1
203.005219 1.1685791 1
205.355911 1.18211055 1
207.73381 1.19579875 1
210.139252 1.20964539 1
212.572556 1.22365248 1
215.034027 1.2378217 1
217.524002 1.25215507 1
220.042816 1.26665425 1
222.59079 1.28132141 1
225.168274 1.29615843 1
227.775604 1.31116724 1
230.413116 1.32634985 1
233.081177 1.3417083 1
235.780121 1.35724449 1
238.51033 1.37296069 1
241.272156 1.3888588 1
244.065948 1.40494108 1
246.892105 1.42120945 1
249.750977 1.4376663 1
252.64296 1.45431376 1
255.56842 1.47115386 1
258.527771 1.48818898 1
261.521393 1.5054214 1
264.549652 1.52285337 1
267.613007 1.54048717 1
270.711792 1.55832517 1
273.846497 1.57636976 1
277.017487 1.59462321 1
280.22522 1.61308813 1
283.470062 1.6317668 1
286.752502 1.65066183 1
290.072937 1.66977549 1
293.431824 1.68911064 1
296.82959 1.70866966 1
300.266724 1.72845507 1
303.743652 1.74846959 1
307.260834 1.76871598 1
310.818726 1.78919673 1
314.417847 1.80991471 1
318.058624 1.83087254 1
321.741577 1.85207295 1
325.467163 1.87351894 1
329.235901 1.89521325 1
333.048279 1.91715884 1
336.904785 1.93935847 1
340.805969 1.96181524 1
344.752319 1.984532 1
348.744354 2.00751185 1
352.782623 2.03075767 1
356.867676 2.05427265 1
361 2.07806015 1
365.180176 2.10212278 1
369.408752 2.12646437 1
373.68631 2.15108752 1
378.013397 2.17599607 1
382.390594 2.20119286 1
386.818451 2.22668147 1
391.297607 2.25246525 1
395.828613 2.27854753 1
400.412109 2.30493188 1
405.048645 2.33162165 1
409.738892 2.35862064 1
414.483459 2.38593221 1
419.282928 2.41355991 1
424.138 2.44150758 1
429.049286 2.46977901 1
434.017456 2.4983778 1
439.043152 2.52730751 1
444.127014 2.55657244 1
449.269775 2.58617616 1
454.472076 2.61612272 1
459.734619 2.64641595 1
465.058075 2.67705989 1
470.443207 2.70805883 1
475.890686 2.7394166 1
481.401245 2.77113771 1
486.975586 2.80322599 1
492.614502 2.83568573 1
498.318726 2.86852145 1
504.088959 2.90173721 1
509.926056 2.93533778 1
515.830688 2.96932745 1
521.803772 3.00371075 1
527.845947 3.03849196 1
533.95813 3.07367611 1
540.141052 3.10926747 1
546.39563 3.1452713 1
552.722595 3.18169165 1
559.122803 3.21853399 1
565.597107 3.25580287 1
572.146423 3.29350328 1
578.771606 3.33164024 1
585.47345 3.37021875 1
592.25293 3.40924406 1
599.11084 3.44872117 1
606.048218 3.48865557 1
613.065979 3.52905226 1
620.164917 3.56991673 1
627.346069 3.61125445 1
634.610413 3.65307093 1
641.958862 3.69537139 1
649.392395 3.7381618 1
656.911987 3.78144765 1
664.518677 3.82523489 1
672.21344 3.86952901 1
679.997314 3.91433597 1
687.871338 3.95966172 1
695.836487 4.00551271 1
703.89386 4.05189419 1
712.044617 4.09881306 1
720.289673 4.14627504 1
728.630249 4.19428635 1
737.067383 4.24285412 1
745.602234 4.29198408 1
754.235901 4.34168291 1
762.969543 4.39195728 1
771.804321 4.4428134 1
780.741394 4.49425888 1
789.781921 4.54629993 1
798.927185 4.59894371 1
808.178345 4.65219688 1
817.53656 4.70606709 1
827.003235 4.76056051 1
836.579468 4.81568527 1
846.266602 4.87144852 1
856.065918 4.92785692 1
865.978699 4.98491907 1
876.006226 5.04264164 1
886.149902 5.10103273 1
896.411011 5.16009951 1
906.791016 5.21985102 1
917.291138 5.28029394 1
927.912842 5.34143686 1
938.657593 5.40328789 1
949.526733 5.46585464 1
960.521729 5.52914667 1
971.644043 5.59317112 1
982.895142 5.65793705 1
994.27655 5.72345257 1
