# KROME file, XRAY H rate
# Distance = 5 kpc
# Xray rate including primary H ionization in 1/s
# first line indicates the size of the table (30x30)
# then first column is the parameter log10(nH), where nH is the H column density in cm-2
# second column is log10(xHe), where xHe = nHe/nH both in cm-2
# third column is log10(rate), where rate is in units of 1/s
30, 30
16.0 0.0 -17.59164389263611
16.0 -0.1724138 -17.711249611679484
16.0 -0.34482759 -17.81536930012625
16.0 -0.51724136 -17.902696750517034
16.0 -0.68965518 -17.973146781979683
16.0 -0.86206895 -18.027879544191457
16.0 -1.0344827 -18.06898286277998
16.0 -1.2068965 -18.09898067290949
16.0 -1.3793104 -18.120380848859057
16.0 -1.5517242 -18.1353855733655
16.0 -1.7241379 -18.14577332376904
16.0 -1.8965517 -18.152899729907105
16.0 -2.0689654 -18.157757660896756
16.0 -2.2413793 -18.16105464406342
16.0 -2.4137931 -18.163285477258363
16.0 -2.5862069 -18.164791814255953
16.0 -2.7586207 -18.165807523687036
16.0 -2.9310346 -18.16649175968197
16.0 -3.1034484 -18.166952402469597
16.0 -3.275862 -18.167262383693366
16.0 -3.4482758 -18.167470919896807
16.0 -3.6206896 -18.167611182554726
16.0 -3.7931035 -18.16770551167115
16.0 -3.9655173 -18.167768943983365
16.0 -4.1379309 -18.16781159696296
16.0 -4.3103447 -18.16784027648119
16.0 -4.4827585 -18.167859559811173
16.0 -4.6551723 -18.16787252516453
16.0 -4.8275862 -18.167881242456737
16.0 -5.0 -18.167887103498124

16.344828 0.0 -17.59164450051356
16.344828 -0.1724138 -17.711250158492483
16.344828 -0.34482759 -17.815369778214944
16.344828 -0.51724136 -17.902697156801654
16.344828 -0.68965518 -17.973147118839307
16.344828 -0.86206895 -18.027879818780008
16.344828 -1.0344827 -18.068983085163826
16.344828 -1.2068965 -18.098980853950753
16.344828 -1.3793104 -18.12038099861198
16.344828 -1.5517242 -18.135385700242775
16.344828 -1.7241379 -18.145773434340143
16.344828 -1.8965517 -18.152899829063816
16.344828 -2.0689654 -18.157757752164443
16.344828 -2.2413793 -18.16105472992649
16.344828 -2.4137931 -18.163285559441174
16.344828 -2.5862069 -18.164791893943008
