# KROME file, XRAY H rate
# Distance = 2 kpc
# Xray rate including primary H ionization in 1/s
# first line indicates the size of the table (30x30)
# then first column is the parameter log10(nH), where nH is the H column density in cm-2
# second column is log10(xHe), where xHe = nHe/nH both in cm-2
# third column is log10(rate), where rate is in units of 1/s
30, 30
16.0 0.0 -13.285377765041991
16.0 -0.1724138 -13.443825792399387
16.0 -0.34482759 -13.59627037076903
16.0 -0.51724136 -13.740588081756446
16.0 -0.68965518 -13.874314206208995
16.0 -0.86206895 -13.994895695207738
16.0 -1.0344827 -14.100116941093642
16.0 -1.2068965 -14.188598766960565
16.0 -1.3793104 -14.260168087938458
16.0 -1.5517242 -14.315907352257724
16.0 -1.7241379 -14.357856306573716
16.0 -1.8965517 -14.3885250122232
16.0 -2.0689654 -14.410433608008944
16.0 -2.2413793 -14.425810463059289
16.0 -2.4137931 -14.436463669966479
16.0 -2.5862069 -14.443775989549076
16.0 -2.7586207 -14.448762463549238
16.0 -2.9310346 -14.452147528890901
16.0 -3.1034484 -14.454438351788674
16.0 -3.275862 -14.455985373888456
16.0 -3.4482758 -14.457028600336114
16.0 -3.6206896 -14.457731410237415
16.0 -3.7931035 -14.458204574891212
16.0 -3.9655173 -14.458522990240285
16.0 -4.1379309 -14.45873720337965
16.0 -4.3103447 -14.45888128615596
16.0 -4.4827585 -14.458978185036823
16.0 -4.6551723 -14.459043345774488
16.0 -4.8275862 -14.459087161185112
16.0 -5.0 -14.45911662231641

16.344828 0.0 -13.28540987061797
16.344828 -0.1724138 -13.443847765636429
16.344828 -0.34482759 -13.596285530897873
16.344828 -0.51724136 -13.740598660432001
16.344828 -0.68965518 -13.874321703786142
16.344828 -0.86206895 -13.994901120361813
16.344828 -1.0344827 -14.100120971977416
16.344828 -1.2068965 -14.188601859587344
16.344828 -1.3793104 -14.260170549044808
16.344828 -1.5517242 -14.315909388253921
16.344828 -1.7241379 -14.357858056408663
16.344828 -1.8965517 -14.388526569452292
16.344828 -2.0689654 -14.410435035624719
16.344828 -2.2413793 -14.425811803469148
16.344828 -2.4137931 -14.436464951713358
16.344828 -2.5862069 -14.443777231839427
16.344828 -2.7586207 -14.44876367930426
16.344828 -2.9310346 -14.452148726801845
16.344828 -3.1034484 -14.45443953770083
16.344828 -3.275862 -14.455986551732677
16.344828 -3.4482758 -14.457029772755634
16.344828 -3.6206896 -14.457732579009562
16.344828 -3.7931035 -14.458205741211032
16.344828 -3.9655173 -14.458524154911286
16.344828 -4.1379309 -14.458738366942079
16.344828 -4.3103447 -14.458882448973048
16.344828 -4.4827585 -14.45897934735279
16.344828 -4.6551723 -14.45904450775353
16.344828 -4.8275862 -14.459088322937628
16.344828 -5.0 -14.459117783916625

16.689655 0.0 -13.285480887943654
16.689655 -0.1724138 -13.443896371786998
16.689655 -0.34482759 -13.596319066727006
16.689655 -0.51724136 -13.74062206192059
16.689655 -0.68965518 -13.874338289615185
16.689655 -0.86206895 -13.994913121737882
16.689655 -1.0344827 -14.100129889024865
16.689655 -1.2068965 -14.188608701059234
16.689655 -1.3793104 -14.26017599348517
16.689655 -1.5517242 -14.315913892274688
16.689655 -1.7241379 -14.357861927388262
16.689655 -1.8965517 -14.388530014351804
16.689655 -2.0689654 -14.410438193795105
16.689655 -2.2413793 -14.425814768723464
16.689655 -2.4137931 -14.436467787193948
16.689655 -2.5862069 -14.443779980034606
16.689655 -2.7586207 -14.448766368798186
16.689655 -2.9310346 -14.45215137682123
16.689655 -3.1034484 -14.454442161176585
16.689655 -3.275862 -14.455989157360605
16.689655 -3.4482758 -14.457032366383078
16.689655 -3.6206896 -14.457735164568314
16.689655 -3.7931035 -14.45820832134476
16.689655 -3.9655173 -14.45852673139751
16.689655 -4.1379309 -14.458740940975925
16.689655 -4.3103447 -14.458885021358057
16.689655 -4.4827585 -14.458981918629222
16.689655 -4.6551723 -14.459047078284621
16.689655 -4.8275862 -14.4590908929676
16.689655 -5.0 -14.459120353609675

17.034483 0.0 -13.285637960211588
17.034483 -0.1724138 -13.444003883536865
17.034483 -0.34482759 -13.596393247881666
17.034483 -0.51724136 -13.740673827533985
17.034483 -0.68965518 -13.874374979304553
17.034483 -0.86206895 -13.994939670478646
17.034483 -1.0344827 -14.100149614978859
17.034483 -1.2068965 -14.188623835598797
17.034483 -1.3793104 -14.26018803759606
17.034483 -1.5517242 -14.31592385603149
17.034483 -1.7241379 -14.357870490753085
17.034483 -1.8965517 -14.388537635153837
17.034483 -2.0689654 -14.410445180301387
17.034483 -2.2413793 -14.425821328464519
17.034483 -2.4137931 -14.436474059851772
17.034483 -2.5862069 -14.443786059601008
17.034483 -2.7586207 -14.448772318506533
17.034483 -2.9310346 -14.452157239204555
17.034483 -3.1034484 -14.454447964840446
17.034483 -3.275862 -14.45599492154174
17.034483 -3.4482758 -14.457038104016894
17.034483 -3.6206896 -14.457740884352678
17.034483 -3.7931035 -14.458214029127953
17.034483 -3.9655173 -14.45853243111174
17.034483 -4.1379309 -14.45874663526504
17.034483 -4.3103447 -14.458890711999636
17.034483 -4.4827585 -14.458987606818416
17.034483 -4.6551723 -14.459052764824985
17.034483 -4.8275862 -14.459096578399391
17.034483 -5.0 -14.459126038296134

17.379311 0.0 -13.28598527274331
17.379311 -0.1724138 -13.444241645350376
17.379311 -0.34482759 -13.59655731578778
17.379311 -0.51724136 -13.740788326328584
17.379311 -0.68965518 -13.874456135826236
17.379311 -0.86206895 -13.994998397322215
17.379311 -1.0344827 -14.100193250455142
17.379311 -1.2068965 -14.188657314943736
17.379311 -1.3793104 -14.260214680805737
17.379311 -1.5517242 -14.315945897353783
17.379311 -1.7241379 -14.357889434278642
17.379311 -1.8965517 -14.388554493628435
17.379311 -2.0689654 -14.410460635638406
17.379311 -2.2413793 -14.425835839743108
17.379311 -2.4137931 -14.436487936064733
17.379311 -2.5862069 -14.443799508669878
17.379311 -2.7586207 -14.448785480311717
17.379311 -2.9310346 -14.452170207834774
17.379311 -3.1034484 -14.454460803575081
17.379311 -3.275862 -14.456007672935089
17.379311 -3.4482758 -14.457050796683871
17.379311 -3.6206896 -14.457753537534163
17.379311 -3.7931035 -14.458226655761171
17.379311 -3.9655173 -14.45854503989528
17.379311 -4.1379309 -14.458759232047463
17.379311 -4.3103447 -14.458903300713196
17.379311 -4.4827585 -14.459000190106961
17.379311 -4.6551723 -14.459065344466083
17.379311 -4.8275862 -14.459109155588173
17.379311 -5.0 -14.459138613836133

17.724138 0.0 -13.286752791232372
17.724138 -0.1724138 -13.444767244509348
17.724138 -0.34482759 -13.596920087303005
17.724138 -0.51724136 -13.74104153332071
17.724138 -0.68965518 -13.874635626579645
17.724138 -0.86206895 -13.995128290045658
17.724138 -1.0344827 -14.10028976832526
17.724138 -1.2068965 -14.188731370612457
17.724138 -1.3793104 -14.260273616292547
17.724138 -1.5517242 -14.31599465402134
17.724138 -1.7241379 -14.357931338834103
17.724138 -1.8965517 -14.388591786123046
17.724138 -2.0689654 -14.410494824408309
17.724138 -2.2413793 -14.425867940251441
17.724138 -2.4137931 -14.436518631798284
17.724138 -2.5862069 -14.443829259551203
17.724138 -2.7586207 -14.448814595758
17.724138 -2.9310346 -14.4521988959722
17.724138 -3.1034484 -14.454489204379268
17.724138 -3.275862 -14.456035880537394
17.724138 -3.4482758 -14.457078874381393
17.724138 -3.6206896 -14.45778152788838
17.724138 -3.7931035 -14.458254587389668
17.724138 -3.9655173 -14.458572932039646
17.724138 -4.1379309 -14.458787097644914
