# KROME file, XRAY H rate
# Distance = 3 kpc
# Xray rate including primary H ionization in 1/s
# first line indicates the size of the table (30x30)
# then first column is the parameter log10(nH), where nH is the H column density in cm-2
# second column is log10(xHe), where xHe = nHe/nH both in cm-2
# third column is log10(rate), where rate is in units of 1/s
30, 30
16.0 0.0 -15.104328182191528
16.0 -0.1724138 -15.263339416330744
16.0 -0.34482759 -15.416555106583699
16.0 -0.51724136 -15.561898670131804
16.0 -0.68965518 -15.696934779915411
16.0 -0.86206895 -15.819102272538943
16.0 -1.0344827 -15.926123349668407
16.0 -1.2068965 -16.016503144559202
16.0 -1.3793104 -16.089924963574045
16.0 -1.5517242 -16.147340682194685
16.0 -1.7241379 -16.19070607497218
16.0 -1.8965517 -16.222503707111006
16.0 -2.0689654 -16.24527095492827
16.0 -2.2413793 -16.261277940065316
16.0 -2.4137931 -16.272381532199095
16.0 -2.5862069 -16.280009728406142
16.0 -2.7586207 -16.285214811754305
16.0 -2.9310346 -16.288749780076213
16.0 -3.1034484 -16.291142743391728
16.0 -3.275862 -16.29275906125539
16.0 -3.4482758 -16.293849162741026
16.0 -3.6206896 -16.294583618217686
16.0 -3.7931035 -16.295078118320003
16.0 -3.9655173 -16.295410905001837
16.0 -4.1379309 -16.29563479261708
16.0 -4.3103447 -16.295785385387823
16.0 -4.4827585 -16.295886663654688
16.0 -4.6551723 -16.29595476993378
16.0 -4.8275862 -16.29600056624632
16.0 -5.0 -16.296031359437638

16.344828 0.0 -15.10433404976865
16.344828 -0.1724138 -15.26334343016409
16.344828 -0.34482759 -15.416557873953272
16.344828 -0.51724136 -15.561900599313644
16.344828 -0.68965518 -15.696936145381983
16.344828 -0.86206895 -15.81910325880667
16.344828 -1.0344827 -15.926124080786476
16.344828 -1.2068965 -16.016503703942007
16.344828 -1.3793104 -16.089925407333833
16.344828 -1.5517242 -16.147341048097317
16.344828 -1.7241379 -16.190706388447882
16.344828 -1.8965517 -16.22250398528862
16.344828 -2.0689654 -16.245271209345656
16.344828 -2.2413793 -16.261278178492912
16.344828 -2.4137931 -16.272381759868622
16.344828 -2.5862069 -16.280009948838927
16.344828 -2.7586207 -16.2852150273198
16.344828 -2.9310346 -16.288749992368423
16.344828 -3.1034484 -16.291142953482808
16.344828 -3.275862 -16.292759269866394
16.344828 -3.4482758 -16.293849370356842
16.344828 -3.6206896 -16.294583825164366
16.344828 -3.7931035 -16.29507832481678
16.344828 -3.9655173 -16.29541111119612
16.344828 -4.1379309 -16.29563499860798
16.344828 -4.3103447 -16.295785591241987
16.344828 -4.4827585 -16.29588686941691
16.344828 -4.6551723 -16.295954975634192
16.344828 -4.8275862 -16.29600077190517
16.344828 -5.0 -16.29603156506855

16.689655 0.0 -15.104347029588576
16.689655 -0.1724138 -15.263352309374595
16.689655 -0.34482759 -15.416563995844976
16.689655 -0.51724136 -15.561904867014569
16.689655 -0.68965518 -15.69693916605316
16.689655 -0.86206895 -15.819105440623336
16.689655 -1.0344827 -15.926125698164947
16.689655 -1.2068965 -16.016504941409305
16.689655 -1.3793104 -16.089926389020476
16.689655 -1.5517242 -16.147341857548543
16.689655 -1.7241379 -16.190707081920277
16.689655 -1.8965517 -16.22250460067456
16.689655 -2.0689654 -16.245271772169197
16.689655 -2.2413793 -16.2612787059438
16.689655 -2.4137931 -16.27238226352048
16.689655 -2.5862069 -16.280010436481646
16.689655 -2.7586207 -16.285215504195087
16.689655 -2.9310346 -16.288750462002536
16.689655 -3.1034484 -16.29114341824758
16.689655 -3.275862 -16.292759731356938
16.689655 -3.4482758 -16.293849829645822
16.689655 -3.6206896 -16.294584282973076
16.689655 -3.7931035 -16.295078781630213
16.689655 -3.9655173 -16.295411567340377
16.689655 -4.1379309 -16.29563545430232
16.689655 -4.3103447 -16.295786046633825
16.689655 -4.4827585 -16.29588732460537
16.689655 -4.6551723 -16.295955430685908
16.689655 -4.8275862 -16.29600122686495
16.689655 -5.0 -16.296032019966514

17.034483 0.0 -15.104375741453534
17.034483 -0.1724138 -15.26337195104823
17.034483 -0.34482759 -15.416577538301441
17.034483 -0.51724136 -15.561914307861093
17.034483 -0.68965518 -15.696945848320983
17.034483 -0.86206895 -15.819110267220038
17.034483 -1.0344827 -15.92612927612908
17.034483 -1.2068965 -16.016507678940705
17.034483 -1.3793104 -16.089928560716164
17.034483 -1.5517242 -16.14734364822552
17.034483 -1.7241379 -16.19070861602873
17.034483 -1.8965517 -16.222505962039843
17.034483 -2.0689654 -16.24527301725562
17.034483 -2.2413793 -16.261279872778584
17.034483 -2.4137931 -16.272383377706863
17.034483 -2.5862069 -16.28001151525248
17.034483 -2.7586207 -16.28521655914611
17.034483 -2.9310346 -16.288751500934573
17.034483 -3.1034484 -16.291144446407596
17.034483 -3.275862 -16.292760752273683
17.034483 -3.4482758 -16.293850845692255
17.034483 -3.6206896 -16.294585295744838
17.034483 -3.7931035 -16.29507979220022
17.034483 -3.9655173 -16.295412576430024
17.034483 -4.1379309 -16.295636462396654
17.034483 -4.3103447 -16.295787054058966
17.034483 -4.4827585 -16.29588833158058
17.034483 -4.6551723 -16.295956437358615
17.034483 -4.8275862 -16.296002233334274
17.034483 -5.0 -16.2960330262991

17.379311 0.0 -15.104439246694694
17.379311 -0.1724138 -15.263415397256612
17.379311 -0.34482759 -15.416607494575722
17.379311 -0.51724136 -15.561935191813326
17.379311 -0.68965518 -15.696960630324437
17.379311 -0.86206895 -15.819120944376056
17.379311 -1.0344827 -15.926137191185708
17.379311 -1.2068965 -16.01651373485171
17.379311 -1.3793104 -16.089933364914312
17.379311 -1.5517242 -16.14734760954843
17.379311 -1.7241379 -16.190712009778114
17.379311 -1.8965517 -16.222508973650694
17.379311 -2.0689654 -16.245275771636532
