# KROME file, XRAY H rate
# Distance = 6 kpc
# Xray rate including primary H ionization in 1/s
# first line indicates the size of the table (30x30)
# then first column is the parameter log10(nH), where nH is the H column density in cm-2
# second column is log10(xHe), where xHe = nHe/nH both in cm-2
# third column is log10(rate), where rate is in units of 1/s
30, 30
16.0 0.0 -17.11317425537606
16.0 -0.1724138 -17.272640386201946
16.0 -0.34482759 -17.42648348948469
16.0 -0.51724136 -17.572666697556393
16.0 -0.68965518 -17.708781402941657
16.0 -0.86206895 -17.832263409668684
16.0 -1.0344827 -17.940787311645053
16.0 -1.2068965 -18.032764546754834
16.0 -1.3793104 -18.10775812411116
16.0 -1.5517242 -18.166607037575524
16.0 -1.7241379 -18.211191405005703
16.0 -1.8965517 -18.24396591411661
16.0 -2.0689654 -18.267479354434176
16.0 -2.2413793 -18.28403570168812
16.0 -2.4137931 -18.295532867520897
16.0 -2.5862069 -18.303437553268893
16.0 -2.7586207 -18.308834208586966
16.0 -2.9310346 -18.31250064482328
16.0 -3.1034484 -18.314983236206835
16.0 -3.275862 -18.316660383572252
16.0 -3.4482758 -18.317791643453027
16.0 -3.6206896 -18.318553889894858
16.0 -3.7931035 -18.319067128816883
16.0 -3.9655173 -18.31941253874571
16.0 -4.1379309 -18.319644924505116
16.0 -4.3103447 -18.319801235912294
16.0 -4.4827585 -18.319906361295637
16.0 -4.6551723 -18.31997705515681
16.0 -4.8275862 -18.320024591659088
16.0 -5.0 -18.320056555051615

16.344828 0.0 -17.11317452994337
16.344828 -0.1724138 -17.272640573753833
16.344828 -0.34482759 -17.42648361853153
16.344828 -0.51724136 -17.57266678726632
16.344828 -0.68965518 -17.708781466201643
16.344828 -0.86206895 -17.83226345514277
16.344828 -1.0344827 -17.940787345158235
16.344828 -1.2068965 -18.032764572223588
16.344828 -1.3793104 -18.10775814416908
16.344828 -1.5517242 -18.166607053993808
16.344828 -1.7241379 -18.211191418975748
16.344828 -1.8965517 -18.243965926439884
16.344828 -2.0689654 -18.26747936564985
16.344828 -2.2413793 -18.284035712158886
16.344828 -2.4137931 -18.295532877490732
16.344828 -2.5862069 -18.303437562901873
16.344828 -2.7586207 -18.30883421799344
16.344828 -2.9310346 -18.312500654077454
16.344828 -3.1034484 -18.314983245358604
16.344828 -3.275862 -18.31666039265517
16.344828 -3.4482758 -18.31779165248965
16.344828 -3.6206896 -18.31855389890036
